extract_dt,region_id,market_name,category,commodity,price
2026-02-13,100000000,COGON PUBLIC MARKET,Legumes,Mungbean - KG,150.0
2026-02-13,100000000,ILIGAN CITY TAMBO MARKET,Legumes,Mungbean - KG,100.0
2026-02-13,100000000,TUBOD BUSINESS COMMUNITY CENTER,Legumes,Mungbean - KG,120.0
