extract_dt,region_id,market_name,category,commodity,price
2026-02-13,090000000,ZAMBOANGA CITY PUBLIC MARKET,Corn,"Corn Grits (White, Food Grade) - KG",42.0
2026-02-13,090000000,ZAMBOANGA CITY PUBLIC MARKET,Legumes,Mungbean - KG,90.0
2026-02-13,090000000,ZAMBOANGA CITY PUBLIC MARKET,Lowland Vegetables,Ampalaya - 4-5 PCS/KG,80.0
2026-02-13,090000000,ZAMBOANGA CITY PUBLIC MARKET,Lowland Vegetables,Squash - SUPREMA VARIETY,40.0
2026-02-13,090000000,ZAMBOANGA CITY PUBLIC MARKET,Lowland Vegetables,Pechay (Native) - 3-4 SMALL BUNDLES/KG,65.0
2026-02-13,090000000,ZAMBOANGA CITY PUBLIC MARKET,Lowland Vegetables,Sitao - 3-4 SMALL BUNDLES/KG,70.0
2026-02-13,090000000,ZAMBOANGA CITY PUBLIC MARKET,Lowland Vegetables,Eggplant - 3-4 SMALL BUNDLES/KG,70.0
2026-02-13,090000000,ZAMBOANGA CITY PUBLIC MARKET,Lowland Vegetables,Tomato - 15-18 PCS/KG,80.0
2026-02-13,090000000,ZAMBOANGA CITY PUBLIC MARKET,Meat and Poultry,"Chicken Egg (White, Medium) - 56-60 grams/pc",8.0
2026-02-13,090000000,ZAMBOANGA CITY PUBLIC MARKET,Meat and Poultry,Pork Ham (Kasim),260.0
2026-02-13,090000000,ZAMBOANGA CITY PUBLIC MARKET,Meat and Poultry,Pork Belly (Liempo),280.0
2026-02-13,090000000,ZAMBOANGA CITY PUBLIC MARKET,Meat and Poultry,Whole Chicken - FULLY DRESSED,190.0
2026-02-13,090000000,ZAMBOANGA CITY PUBLIC MARKET,Meat and Poultry,"Chicken Egg (White, Jumbo) - 71> grams/pc",10.5
2026-02-13,090000000,ZAMBOANGA CITY PUBLIC MARKET,Spices,Garlic(Imported) - KG,140.0
2026-02-13,090000000,ZAMBOANGA CITY PUBLIC MARKET,Spices,"Ginger - FAIRLY WELL-MATURED, MEDIUM (150-300 GM)",80.0
2026-02-13,090000000,ZAMBOANGA CITY PUBLIC MARKET,Spices,Red Onion - 13-15 PCS/KG,120.0
2026-02-13,090000000,ZAMBOANGA CITY PUBLIC MARKET,Other Commodities,Cooking Oil Palm 1L - 1 LITER/BOTTLE,96.0
2026-02-13,090000000,ZAMBOANGA CITY PUBLIC MARKET,Other Commodities,Cooking Oil Palm 350ML - 350 ML/BOTTLE,38.0
2026-02-13,090000000,ZAMBOANGA CITY PUBLIC MARKET,Other Commodities,Sugar (Brown) - KG,60.0
2026-02-13,090000000,ZAMBOANGA CITY PUBLIC MARKET,Other Commodities,Sugar (Refined) - KG,75.0
